,session_id,user_id,course_id,exam_id,question,points,max_points,time
14944,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 3b,0.0,1.0,1733687421
14945,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 4,2.0,3.0,1733687580
14946,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 6,3.0,3.0,1733687717
14947,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 9,1.0,3.0,1733687831
14948,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 10,1.0,5.0,1733688142
14949,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 5,2.0,3.0,1733688888
14950,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 7a,0.0,2.0,1733688931
14951,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 7b,1.0,2.0,1733688966
14952,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 8a,0.0,2.0,1733689203
14953,d81cf296-23ee-4e04-8490-cc580819044e-7,501,2115,7,Aufgabe 8b,0.0,2.0,1733689211
14954,d81cf296-23ee-4e04-8490-cc580819044e-1,501,2115,1,Aufgabe 11,0.0,3.0,1733689339
14955,d81cf296-23ee-4e04-8490-cc580819044e-1,501,2115,1,Aufgabe 12,0.0,5.0,1733689339
14956,d81cf296-23ee-4e04-8490-cc580819044e-1,501,2115,1,Aufgabe 13,0.0,4.0,1733689339
14957,d81cf296-23ee-4e04-8490-cc580819044e-1,501,2115,1,Aufgabe 14,0.0,4.0,1733689339
14958,d81cf296-23ee-4e04-8490-cc580819044e-1,501,2115,1,Aufgabe 15,0.0,4.0,1733689339
14959,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 1,2.0,4.0,1733770250
14960,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 2,4.0,4.0,1733770313
14961,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 3.1,1.0,1.0,1733770335
14962,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 3.2,1.0,1.0,1733770356
14963,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 3.3,1.0,1.0,1733770378
14964,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 3.4,1.0,1.0,1733770397
14965,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 3.5,1.0,1.0,1733770420
14966,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 4,3.0,6.0,1733770491
14967,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 5.1,1.0,2.0,1733770544
14968,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 5.2,1.0,2.0,1733770583
14969,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 5.3,1.0,1.0,1733770611
14970,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 5.4,0.0,1.0,1733770637
14971,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 5.5,2.0,2.0,1733770670
14972,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 6,4.0,5.0,1733770783
14973,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 7.1,1.0,1.0,1733770811
14974,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 7.2,1.0,1.0,1733770848
14975,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 7.3,1.0,1.0,1733770870
14976,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 7.4,1.0,1.0,1733770887
14977,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 7.5,2.0,2.0,1733770922
14978,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 8.1,0.0,1.0,1733770945
14979,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 8.2,0.0,1.0,1733770972
14980,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 8.3,0.0,1.0,1733770998
14981,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 8.4,1.0,1.0,1733771020
14982,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 9,3.0,5.0,1733771072
14983,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 10.1,0.0,1.0,1733771101
14984,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 10.2,1.0,1.0,1733771125
14985,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 10.3,1.0,1.0,1733771180
14986,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 10.4,1.0,1.0,1733771212
14987,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 10.5,0.0,1.0,1733771239
14988,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 11,3.0,6.0,1733771368
14989,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 12.1,1.0,1.0,1733771406
14990,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 12.2,1.0,1.0,1733771429
14991,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 12.3,1.0,1.0,1733771451
14992,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 12.4,1.0,1.0,1733771468
14993,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 13,4.0,6.0,1733771484
14994,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 14,0.0,5.0,1733771499
14995,59835ab5-216b-4388-9bbc-ef4aa153bbde-15,4095,5009,15,Aufgabe 15,4.0,4.0,1733771531
14996,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 1,1.0,4.0,1733769161
14997,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 2,1.0,4.0,1733769401
14998,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 3.1,0.0,1.0,1733769453
14999,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 3.2,0.0,1.0,1733769507
15000,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 3.3,0.0,1.0,1733769548
15001,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 3.4,0.0,1.0,1733769705
15002,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 3.5,1.0,1.0,1733769784
15003,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 4,4.0,6.0,1733769837
15004,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 5.1,0.0,2.0,1733770165
15005,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 5.2,0.0,2.0,1733770328
15006,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 5.3,1.0,1.0,1733770492
15007,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 5.4,0.0,1.0,1733770562
15008,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 5.5,0.0,2.0,1733770628
15009,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 6,3.0,5.0,1733770705
15010,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 7.1,0.0,1.0,1733770779
15011,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 7.2,1.0,1.0,1733770798
15012,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 7.3,0.0,1.0,1733770823
15013,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 7.4,1.0,1.0,1733770847
15014,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 7.5,1.0,2.0,1733770885
15015,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 8.1,0.0,1.0,1733770979
15016,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 8.2,0.0,1.0,1733771023
15017,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 8.3,0.0,1.0,1733771115
15018,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 8.4,0.0,1.0,1733771271
15019,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 9,3.0,5.0,1733771343
15020,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 10.1,0.0,1.0,1733771382
15021,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 10.2,1.0,1.0,1733771399
15022,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 10.3,0.0,1.0,1733771418
15023,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 10.4,1.0,1.0,1733771435
15024,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 10.5,0.0,1.0,1733771453
15025,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 12.1,1.0,1.0,1733771541
15026,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 12.2,1.0,1.0,1733771576
15027,9837345e-daf0-41f2-b6b9-287d6eab173b-15,4050,5009,15,Aufgabe 12.3,0.0,1.0,1733771615
15028,9837345e-daf0-41f2-b6b9-287d6eab173b-1,4050,2115,1,Aufgabe 11,0.0,6.0,1733771644
15029,9837345e-daf0-41f2-b6b9-287d6eab173b-1,4050,2115,1,Aufgabe 12.4,0.0,1.0,1733771644
15030,9837345e-daf0-41f2-b6b9-287d6eab173b-1,4050,2115,1,Aufgabe 13,0.0,6.0,1733771644
15031,9837345e-daf0-41f2-b6b9-287d6eab173b-1,4050,2115,1,Aufgabe 14,0.0,5.0,1733771644
15032,9837345e-daf0-41f2-b6b9-287d6eab173b-1,4050,2115,1,Aufgabe 15,0.0,4.0,1733771644
15033,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 1.1,2.0,2.0,1733810483
15034,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 1.2,2.0,2.0,1733810501
15035,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.1,1.0,1.0,1733810537
15036,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.2,1.0,1.0,1733810582
15037,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.4,1.0,1.0,1733810680
15038,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.6,4.0,4.0,1733810933
15039,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.1,0.0,2.0,1733810957
15040,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.3,1.0,3.0,1733811026
15041,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.4,1.0,2.0,1733811201
15042,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 4,2.0,3.0,1733811243
15043,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.1,0.0,1.0,1733811296
15044,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.2,1.0,1.0,1733811350
15045,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.3,0.0,1.0,1733811380
15046,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 6,0.0,4.0,1733811592
15047,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 7,0.0,6.0,1733811732
15048,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 8,3.0,4.0,1733811893
15049,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 9,4.0,4.0,1733812028
15050,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.1,0.0,1.0,1733812172
15051,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.2,0.0,1.0,1733812174
15052,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.3,0.0,1.0,1733812230
15053,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.4,1.0,1.0,1733812259
15054,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.5,0.0,1.0,1733812284
15055,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.1,1.0,1.0,1733812315
15056,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.2,0.0,1.0,1733812334
15057,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.3,0.0,1.0,1733812346
15058,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.4,0.0,1.0,1733812384
15059,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 12,3.0,4.0,1733812425
15060,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.1,1.0,1.0,1733812469
15061,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.2,0.0,1.0,1733812520
15062,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.3,1.0,1.0,1733812561
15063,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.4,1.0,1.0,1733812621
15064,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 14.1,1.0,1.0,1733812631
15065,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 14.2,1.0,1.0,1733812643
15066,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 14.3,1.0,1.0,1733812654
15067,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 14.4,1.0,1.0,1733812664
15068,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 15.1,1.0,1.0,1733812681
15069,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 15.2,1.0,1.0,1733812690
15070,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 15.3,1.0,1.0,1733812697
15071,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 15.4,1.0,1.0,1733812708
15072,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 16.4,0.0,1.0,1733812754
15073,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 16.3,0.0,1.0,1733812779
15074,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 16.2,1.0,1.0,1733812834
15075,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 16.1,0.0,1.0,1733812907
15076,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.3,1.0,1.0,1733813004
15077,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.5,0.0,1.0,1733813057
15078,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.2,0.0,1.0,1733813099
15079,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 1.1,2.0,2.0,1733810483
15080,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 1.2,2.0,2.0,1733810501
15081,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.1,1.0,1.0,1733810537
15082,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.2,1.0,1.0,1733810582
15083,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.4,1.0,1.0,1733810680
15084,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.6,4.0,4.0,1733810933
15085,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.1,0.0,2.0,1733810957
15086,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.3,1.0,3.0,1733811026
15087,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.4,1.0,2.0,1733811201
15088,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 4,2.0,3.0,1733811243
15089,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.1,0.0,1.0,1733811296
15090,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.2,1.0,1.0,1733811350
15091,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.3,0.0,1.0,1733811380
15092,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 6,0.0,4.0,1733811592
15093,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 7,0.0,6.0,1733811732
15094,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 8,3.0,4.0,1733811893
15095,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 9,4.0,4.0,1733812028
15096,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.1,0.0,1.0,1733812172
15097,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.2,0.0,1.0,1733812174
15098,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.3,0.0,1.0,1733812230
15099,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.4,1.0,1.0,1733812259
15100,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.5,0.0,1.0,1733812284
15101,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.1,1.0,1.0,1733812315
15102,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.2,0.0,1.0,1733812334
15103,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.3,0.0,1.0,1733812346
15104,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.4,0.0,1.0,1733812384
15105,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 12,3.0,4.0,1733812425
15106,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.1,1.0,1.0,1733812469
15107,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.2,0.0,1.0,1733812520
15108,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.3,1.0,1.0,1733812561
15109,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.4,1.0,1.0,1733812621
15110,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 14.1,1.0,1.0,1733812631
15111,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 14.2,1.0,1.0,1733812643
15112,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 14.3,1.0,1.0,1733812654
15113,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 14.4,1.0,1.0,1733812664
15114,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 15.1,1.0,1.0,1733812681
15115,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 15.2,1.0,1.0,1733812690
15116,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 15.3,1.0,1.0,1733812697
15117,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 15.4,1.0,1.0,1733812708
15118,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 16.4,0.0,1.0,1733812754
15119,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 16.3,0.0,1.0,1733812779
15120,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 16.2,1.0,1.0,1733812834
15121,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 16.1,0.0,1.0,1733812907
15122,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.3,1.0,1.0,1733813004
15123,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.5,0.0,1.0,1733813057
15124,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.2,0.0,1.0,1733813099
15125,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 1.1,2.0,2.0,1733810483
15126,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 1.2,2.0,2.0,1733810501
15127,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.1,1.0,1.0,1733810537
15128,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.2,1.0,1.0,1733810582
15129,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.4,1.0,1.0,1733810680
15130,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 2.6,4.0,4.0,1733810933
15131,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.1,0.0,2.0,1733810957
15132,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.3,1.0,3.0,1733811026
15133,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 3.4,1.0,2.0,1733811201
15134,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 4,2.0,3.0,1733811243
15135,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.1,0.0,1.0,1733811296
15136,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.2,1.0,1.0,1733811350
15137,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 5.3,0.0,1.0,1733811380
15138,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 6,0.0,4.0,1733811592
15139,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 7,0.0,6.0,1733811732
15140,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 8,3.0,4.0,1733811893
15141,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 9,4.0,4.0,1733812028
15142,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.1,0.0,1.0,1733812172
15143,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.2,0.0,1.0,1733812174
15144,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.3,0.0,1.0,1733812230
15145,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.4,1.0,1.0,1733812259
15146,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 10.5,0.0,1.0,1733812284
15147,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.1,1.0,1.0,1733812315
15148,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.2,0.0,1.0,1733812334
15149,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.3,0.0,1.0,1733812346
15150,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 11.4,0.0,1.0,1733812384
15151,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 12,3.0,4.0,1733812425
15152,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.1,1.0,1.0,1733812469
15153,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.2,0.0,1.0,1733812520
15154,2bdd0b33-b75e-48ea-95c0-7b3a5fc8cca0-12,4048,5009,12,Aufgabe 13.3,1.0,1.0,1733812561
